Orthogroup	Duplications (all)	Duplications (50% support)
OG0006975	1	1
OG0006976	1	1
OG0006977	2	2
OG0006978	1	1
OG0006979	2	2
OG0006980	3	3
OG0006981	1	1
OG0006982	2	2
OG0006983	1	1
OG0006984	1	1
OG0006985	2	2
OG0006986	2	2
OG0006987	3	3
OG0006988	2	2
OG0006989	2	2
OG0006990	2	2
OG0006991	2	2
OG0006992	3	3
OG0006993	3	3
OG0006994	3	3
OG0006995	2	2
OG0006996	2	2
OG0006997	2	2
OG0006998	2	2
OG0006999	3	3
OG0007000	3	3
OG0007001	2	2
OG0007002	2	2
OG0007003	3	3
OG0007004	2	2
OG0007005	3	3
OG0007006	2	2
OG0007007	2	2
OG0007008	2	2
OG0007009	2	2
OG0007010	2	2
OG0007011	2	2
OG0007012	2	2
OG0007013	2	2
OG0007014	2	2
OG0007015	2	2
OG0007016	2	2
OG0007017	2	2
OG0007018	3	3
OG0007019	2	2
OG0007020	2	2
OG0007021	2	2
OG0007022	2	2
OG0007023	2	2
OG0007024	3	3
OG0007025	2	2
OG0007026	2	2
OG0007027	2	2
OG0007028	2	2
OG0007029	3	3
OG0007030	2	2
OG0007031	2	2
OG0007032	2	2
OG0007033	2	2
OG0007034	2	2
OG0007035	3	3
OG0007036	2	2
OG0007037	2	2
OG0007038	3	3
OG0007039	2	2
OG0007040	2	2
OG0007041	3	3
OG0007042	2	2
OG0007043	2	2
OG0007044	2	2
OG0007045	2	2
OG0007046	3	3
OG0007047	2	2
OG0007048	2	2
OG0007049	2	2
OG0007050	2	2
OG0007051	2	2
OG0007052	2	2
OG0007053	2	2
OG0007054	3	3
OG0007055	2	2
OG0007056	2	2
OG0007057	3	3
OG0007058	3	3
OG0007059	3	3
OG0007060	2	2
OG0007061	2	2
OG0007062	2	2
OG0007063	2	2
OG0007064	2	2
OG0007065	2	2
OG0007066	2	2
OG0007067	3	3
OG0007068	2	2
OG0007069	3	3
OG0007070	2	2
OG0007071	3	3
OG0007072	3	3
OG0007073	3	3
OG0007074	2	2
OG0007075	3	3
OG0007076	2	2
OG0007077	2	2
OG0007078	2	2
OG0007079	2	2
OG0007080	2	2
OG0007081	3	3
OG0007082	3	3
OG0007083	3	3
OG0007084	3	3
OG0007085	3	3
OG0007086	3	3
OG0007087	3	3
OG0007088	3	3
OG0007089	3	3
OG0007090	3	3
OG0007091	3	3
OG0007092	3	3
OG0007093	3	3
OG0007094	3	3
OG0007095	3	3
OG0007096	3	3
OG0007097	3	3
OG0007098	3	3
OG0007099	3	3
OG0007100	3	3
OG0007101	3	3
OG0007102	3	3
OG0007103	3	3
OG0007104	3	3
OG0007105	3	3
OG0007106	3	3
OG0007107	3	3
OG0007108	3	3
OG0007109	3	3
OG0007110	3	3
OG0007111	3	3
OG0007112	3	3
OG0007113	3	3
OG0007114	3	3
OG0007115	3	3
OG0007116	3	3
OG0007117	3	3
OG0007118	3	3
